,Unnamed: 0,election_date,state,county_name,jurisdiction,jurisdiction_type,precinct_id,precinct_name,polling_place_id,location_type,name,address,notes,source,source_date,source_notes,StreetAddress,City,State,ZipCode,category,NonReligious,ReligiousBuilding,BuildingType,Latitude,Longitude
1102,1102,11/3/2020,IA,Polk,Polk,county,ANK 04,Ankeny 04 (95),0,election_day,094 OUR LADYS IMMACULATE HEART CHURCH,"510 E. 1ST ST., ANKENY, IA 50021",0,ORR,10/9/2020,0,510 E. 1ST ST.,ANKENY,IA,50021,ReligiousBuilding,0,1,Religious,41.7323514,-93.5929328
1103,1103,11/3/2020,IA,Polk,Polk,county,ANK 05,Ankeny 05 (96),0,election_day,096 CORNERSTONE BAPTIST CHURCH,"701 E. 1ST ST., ANKENY, IA 50021",0,ORR,10/9/2020,0,701 E. 1ST ST.,ANKENY,IA,50021,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,41.7314064,-93.5901625
1104,1104,11/3/2020,IA,Polk,Polk,county,ANK 06,Ankeny 06 (97),0,election_day,097 ANKENY UNITED CHURCH OF CHRIST,"602 SE DELAWARE AVE., ANKENY, IA 50023",0,ORR,10/9/2020,0,602 SE DELAWARE AVE.,ANKENY,IA,50023,ReligiousBuilding,0,1,Religious,41.73147811,-93.63100295
1105,1105,11/3/2020,IA,Polk,Polk,county,ANK 07,Ankeny 07 (98),0,election_day,098 FIRST FAMILY CHURCH,"317 SE MAGAZINE RD., ANKENY, IA 50021",0,ORR,10/9/2020,0,317 SE MAGAZINE RD.,ANKENY,IA,50021,ReligiousBuilding,0,1,Religious,41.716744,-93.5957142
1106,1106,11/3/2020,IA,Polk,Polk,county,ANK 08,Ankeny 08 (99),0,election_day,099 HOLY TRINITY LUTHERAN CHURCH,"517 SW DES MOINES ST., ANKENY, IA 50023",0,ORR,10/9/2020,0,517 SW DES MOINES ST.,ANKENY,IA,50023,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,41.7267242,-93.6119125
1107,1107,11/3/2020,IA,Polk,Polk,county,ANK 09,Ankeny 09 (100),0,election_day,099 HOLY TRINITY LUTHERAN CHURCH,"517 SW DES MOINES ST., ANKENY, IA 50023",0,ORR,10/9/2020,0,517 SW DES MOINES ST.,ANKENY,IA,50023,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,41.7267242,-93.6119125
1108,1108,11/3/2020,IA,Polk,Polk,county,ANK 10,Ankeny 10 (101),0,election_day,093 LAKESIDE CENTER,"400 NW LAKESHORE DR., ANKENY, IA 50023",0,ORR,10/9/2020,0,400 NW LAKESHORE DR.,ANKENY,IA,50023,NonReligious,1,0,NonReligious,41.7349737,-93.6070037
1109,1109,11/3/2020,IA,Polk,Polk,county,ANK 11,Ankeny 11 (102),0,election_day,102 ANKENY EVANGELICAL FREE CHURCH,"118 NW LINDEN ST., ANKENY, IA 50023",0,ORR,10/9/2020,0,118 NW LINDEN ST.,ANKENY,IA,50023,ReligiousBuilding,0,1,Religious,41.7329866,-93.6299209
1110,1110,11/3/2020,IA,Polk,Polk,county,ANK 12,Ankeny 12 (103),0,election_day,103 LUTHERAN CHURCH OF HOPE ANKENY,"520 NW 36TH ST., ANKENY, IA 50023",0,ORR,10/9/2020,0,520 NW 36TH ST.,ANKENY,IA,50023,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,41.7616374,-93.6059528
1111,1111,11/3/2020,IA,Polk,Polk,county,ANK 13,Ankeny 13 (104),0,election_day,104 ANKENY BAPTIST CHURCH,"2842 SW 3RD STREET, ANKENY, IA 50023",0,ORR,10/9/2020,0,2842 SW 3RD STREET,ANKENY,IA,50023,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,41.72880682,-93.63779717
1112,1112,11/3/2020,IA,Polk,Polk,county,ANK 14,Ankeny 14 (105),0,election_day,105 ANKENY KIRKENDALL PUBLIC LIBRARY,"1250 SW DISTRICT DR., ANKENY, IA 50023",0,ORR,10/9/2020,0,1250 SW DISTRICT DR.,ANKENY,IA,50023,NonReligious,1,0,NonReligious,41.714476,-93.6160484
1113,1113,11/3/2020,IA,Polk,Polk,county,ANK 15,Ankeny 15 (106),0,election_day,106 ST. ANNE'S EPISCOPAL CHURCH,"2110 W. 1ST STREET, ANKENY, IA 50023",0,ORR,10/9/2020,0,2110 W. 1ST STREET,ANKENY,IA,50023,ReligiousBuilding,0,1,Religious,41.7325073,-93.6287999
1114,1114,11/3/2020,IA,Polk,Polk,county,BOND 1,Bondurant 1 (107),0,election_day,107 BONDURANT AMERICAN LEGION POST #396,"315 2ND STREET NW, BONDURANT, IA 50035",0,ORR,10/9/2020,0,315 2ND STREET NW,BONDURANT,IA,50035,NonReligious,1,0,NonReligious,41.7023291,-93.4700407
1115,1115,11/3/2020,IA,Polk,Polk,county,BOND 2,Bondurant 2 (108),0,election_day,108 BONDURANT CHRISTIAN CHURCH,"304 GRANT ST. SOUTH, BONDURANT, IA 50035",0,ORR,10/9/2020,0,304 GRANT ST. SOUTH,BONDURANT,IA,50035,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,41.6980829,-93.4636776
1116,1116,11/3/2020,IA,Polk,Polk,county,CLAY 1,Clay 1 (109),0,election_day,091 ALTOONA CHRISTIAN CHURCH,"2890 1ST AVENUE S., ALTOONA, IA 50009",0,ORR,10/9/2020,0,2890 1ST AVENUE S.,ALTOONA,IA,50009,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,41.6251683,-93.4654843
1117,1117,11/3/2020,IA,Polk,Polk,county,CLIVE 1,Clive 1 (110),0,election_day,110 DYMOND PUBLIC SAFETY CENTER,"8505 HARBACH BLVD, CLIVE, IA 50325",0,ORR,10/9/2020,0,8505 HARBACH BLVD,CLIVE,IA,50325,NonReligious,1,0,NonReligious,41.6080731,-93.7344728
1118,1118,11/3/2020,IA,Polk,Polk,county,CLIVE 2,Clive 2 (111),0,election_day,111 THE RON PEARSON CENTER,"5820 WESTOWN PARKWAY, WEST DES MOINES, IA 50266",0,ORR,10/9/2020,0,5820 WESTOWN PARKWAY,WEST DES MOINES,IA,50266,NonReligious,1,0,NonReligious,41.5939718,-93.7880852
1119,1119,11/3/2020,IA,Polk,Polk,county,CLIVE 3,Clive 3 (112),0,election_day,111 THE RON PEARSON CENTER,"5820 WESTOWN PARKWAY, WEST DES MOINES, IA 50266",0,ORR,10/9/2020,0,5820 WESTOWN PARKWAY,WEST DES MOINES,IA,50266,NonReligious,1,0,NonReligious,41.5939718,-93.7880852
1120,1120,11/3/2020,IA,Polk,Polk,county,CLIVE 4,Clive 4 (113),0,election_day,113 CLIVE CITY HALL,"1900 NW 114TH ST., CLIVE, IA 50325",0,ORR,10/9/2020,0,1900 NW 114TH ST.,CLIVE,IA,50325,NonReligious,1,0,NonReligious,41.6097158,-93.7759277
1121,1121,11/3/2020,IA,Polk,Polk,county,CROCK 1,Crocker 1 (114),0,election_day,114 ANKENY FIRST UNITED METHODIST CHURCH,"7384 NW 16TH ST., ANKENY, IA 50023",0,ORR,10/9/2020,0,7384 NW 16TH ST.,ANKENY,IA,50023,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,41.6952154,-93.6393367
1122,1122,11/3/2020,IA,Polk,Polk,county,CROCK 2,Crocker 2 (115),0,election_day,104 ANKENY BAPTIST CHURCH,"2842 SW 3RD STREET, ANKENY, IA 50023",0,ORR,10/9/2020,0,2842 SW 3RD STREET,ANKENY,IA,50023,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,41.72880682,-93.63779717
1123,1123,11/3/2020,IA,Polk,Polk,county,DEL 1,Delaware 1 (116),0,election_day,001 NORDWOODVILLE COMMUNITY CENTER,"3077 NE 46TH AVE., DES MOINES, IA 50317",0,ORR,10/9/2020,0,3077 NE 46TH AVE.,DES MOINES,IA,50317,NonReligious,1,0,NonReligious,41.6436493,-93.5567226
1124,1124,11/3/2020,IA,Polk,Polk,county,DEL 2,Delaware 2 (117),0,election_day,137 YOUTH CENTER DOANES PARK,"5050 DOANES PARK RD., PLEASANT HILL, IA 50327",0,ORR,10/9/2020,0,5050 DOANES PARK RD.,PLEASANT HILL,IA,50327,NonReligious,1,0,NonReligious,41.5837084,-93.5157152
1125,1125,11/3/2020,IA,Polk,Polk,county,DM 001,Des Moines 001,0,election_day,001 NORDWOODVILLE COMMUNITY CENTER,"3077 NE 46TH AVE., DES MOINES, IA 50317",0,ORR,10/9/2020,0,3077 NE 46TH AVE.,DES MOINES,IA,50317,NonReligious,1,0,NonReligious,41.6436493,-93.5567226
1126,1126,11/3/2020,IA,Polk,Polk,county,DM 002,Des Moines 002,0,election_day,002 STAVES UNITED METHODIST CHURCH,"2747 E. MADISON AVE., DES MOINES, IA 50317",0,ORR,10/9/2020,0,2747 E. MADISON AVE.,DES MOINES,IA,50317,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,41.632988,-93.5647191
1127,1127,11/3/2020,IA,Polk,Polk,county,DM 003,Des Moines 003,0,election_day,002 STAVES UNITED METHODIST CHURCH,"2747 E. MADISON AVE., DES MOINES, IA 50317",0,ORR,10/9/2020,0,2747 E. MADISON AVE.,DES MOINES,IA,50317,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,41.632988,-93.5647191
1128,1128,11/3/2020,IA,Polk,Polk,county,DM 004,Des Moines 004,0,election_day,004 UNION PARK UNITED METHODIST CHURCH,"2305 E. 12TH ST., DES MOINES, IA 50316",0,ORR,10/9/2020,0,2305 E. 12TH ST.,DES MOINES,IA,50316,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,41.6152808,-93.6039817
1129,1129,11/3/2020,IA,Polk,Polk,county,DM 005,Des Moines 005,0,election_day,005 EPWORTH UMC CHURCH,"412 EUCLID AVE., DES MOINES, IA 50316",0,ORR,10/9/2020,0,412 EUCLID AVE.,DES MOINES,IA,50316,ReligiousBuilding,0,1,Religious,41.60865967,-93.59763432
1130,1130,11/3/2020,IA,Polk,Polk,county,DM 006,Des Moines 006,0,election_day,006 TRUE BIBLE BAPTIST CHURCH,"4101 AMHERST ST., DES MOINES, IA 50313",0,ORR,10/9/2020,0,4101 AMHERST ST.,DES MOINES,IA,50313,"ReligiousBuilding, ReligiousBuilding, ReligiousBuilding",0,3,Religious,41.6351692,-93.6111767
1131,1131,11/3/2020,IA,Polk,Polk,county,DM 007,Des Moines 007,0,election_day,007 POLK COUNTY RIVER PLACE,"2309 EUCLID AVE, DES MOINES, IA 50313",0,ORR,10/9/2020,0,2309 EUCLID AVE,DES MOINES,IA,50313,NonReligious,1,0,NonReligious,41.65463043,-93.6215626
1132,1132,11/3/2020,IA,Polk,Polk,county,DM 008,Des Moines 008,0,election_day,007 POLK COUNTY RIVER PLACE,"2309 EUCLID AVE, DES MOINES, IA 50313",0,ORR,10/9/2020,0,2309 EUCLID AVE,DES MOINES,IA,50313,NonReligious,1,0,NonReligious,41.65463043,-93.6215626
1133,1133,11/3/2020,IA,Polk,Polk,county,DM 009,Des Moines 009,0,election_day,009 WESTCHESTER EVANGELICAL FREE CHURCH,"4919 AURORA AVE., DES MOINES, IA 50310",0,ORR,10/9/2020,0,4919 AURORA AVE.,DES MOINES,IA,50310,ReligiousBuilding,0,1,Religious,41.6370614,-93.6860414
1134,1134,11/3/2020,IA,Polk,Polk,county,DM 010,Des Moines 010,0,election_day,010 ZION LUTHERAN CHURCH,"4300 BEAVER AVE., DES MOINES, IA 50310",0,ORR,10/9/2020,0,4300 BEAVER AVE.,DES MOINES,IA,50310,"ReligiousBuilding, ReligiousBuilding, ReligiousBuilding",0,3,Religious,41.6386437,-93.6789624
1135,1135,11/3/2020,IA,Polk,Polk,county,DM 011,Des Moines 011,0,election_day,010 ZION LUTHERAN CHURCH,"4300 BEAVER AVE., DES MOINES, IA 50310",0,ORR,10/9/2020,0,4300 BEAVER AVE.,DES MOINES,IA,50310,"ReligiousBuilding, ReligiousBuilding, ReligiousBuilding",0,3,Religious,41.6386437,-93.6789624
1136,1136,11/3/2020,IA,Polk,Polk,county,DM 012,Des Moines 012,0,election_day,009 WESTCHESTER EVANGELICAL FREE CHURCH,"4919 AURORA AVE., DES MOINES, IA 50310",0,ORR,10/9/2020,0,4919 AURORA AVE.,DES MOINES,IA,50310,ReligiousBuilding,0,1,Religious,41.6370614,-93.6860414
1137,1137,11/3/2020,IA,Polk,Polk,county,DM 013,Des Moines 013,0,election_day,013 CHRIST UNITED METHODIST CHURCH,"5723 FRANKLIN AVE, DES MOINES, IA 50322",0,ORR,10/9/2020,0,5723 FRANKLIN AVE,DES MOINES,IA,50322,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,41.63367881,-93.73617074
1138,1138,11/3/2020,IA,Polk,Polk,county,DM 014,Des Moines 014,0,election_day,013 CHRIST UNITED METHODIST CHURCH,"5723 FRANKLIN AVE, DES MOINES, IA 50322",0,ORR,10/9/2020,0,5723 FRANKLIN AVE,DES MOINES,IA,50322,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,41.63367881,-93.73617074
1139,1139,11/3/2020,IA,Polk,Polk,county,DM 015,Des Moines 015,0,election_day,015 NORTHWEST COMMUNITY CENTER,"5110 FRANKLIN AVE., DES MOINES, IA 50310",0,ORR,10/9/2020,0,5110 FRANKLIN AVE.,DES MOINES,IA,50310,NonReligious,1,0,NonReligious,41.6109942,-93.6883609
1140,1140,11/3/2020,IA,Polk,Polk,county,DM 016,Des Moines 016,0,election_day,015 NORTHWEST COMMUNITY CENTER,"5110 FRANKLIN AVE., DES MOINES, IA 50310",0,ORR,10/9/2020,0,5110 FRANKLIN AVE.,DES MOINES,IA,50310,NonReligious,1,0,NonReligious,41.6109942,-93.6883609
1141,1141,11/3/2020,IA,Polk,Polk,county,DM 017,Des Moines 017,0,election_day,007 POLK COUNTY RIVER PLACE,"2309 EUCLID AVE, DES MOINES, IA 50313",0,ORR,10/9/2020,0,2309 EUCLID AVE,DES MOINES,IA,50313,NonReligious,1,0,NonReligious,41.65463043,-93.6215626
1142,1142,11/3/2020,IA,Polk,Polk,county,DM 018,Des Moines 018,0,election_day,007 POLK COUNTY RIVER PLACE,"2309 EUCLID AVE, DES MOINES, IA 50313",0,ORR,10/9/2020,0,2309 EUCLID AVE,DES MOINES,IA,50313,NonReligious,1,0,NonReligious,41.65463043,-93.6215626
1143,1143,11/3/2020,IA,Polk,Polk,county,DM 019,Des Moines 019,0,election_day,005 EPWORTH UMC CHURCH,"412 EUCLID AVE., DES MOINES, IA 50316",0,ORR,10/9/2020,0,412 EUCLID AVE.,DES MOINES,IA,50316,ReligiousBuilding,0,1,Religious,41.60865967,-93.59763432
1144,1144,11/3/2020,IA,Polk,Polk,county,DM 020,Des Moines 020,0,election_day,020 POLK COUNTY NORTHSIDE COMMUNITY CENTER,"3010 6TH AVE, DES MOINES, IA 50313",0,ORR,10/9/2020,0,3010 6TH AVE,DES MOINES,IA,50313,NonReligious,1,0,NonReligious,41.6225943,-93.625243
1145,1145,11/3/2020,IA,Polk,Polk,county,DM 021,Des Moines 021,0,election_day,004 UNION PARK UNITED METHODIST CHURCH,"2305 E. 12TH ST., DES MOINES, IA 50316",0,ORR,10/9/2020,0,2305 E. 12TH ST.,DES MOINES,IA,50316,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,41.6152808,-93.6039817
1146,1146,11/3/2020,IA,Polk,Polk,county,DM 022,Des Moines 022,0,election_day,004 UNION PARK UNITED METHODIST CHURCH,"2305 E. 12TH ST., DES MOINES, IA 50316",0,ORR,10/9/2020,0,2305 E. 12TH ST.,DES MOINES,IA,50316,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,41.6152808,-93.6039817
1147,1147,11/3/2020,IA,Polk,Polk,county,DM 023,Des Moines 023,0,election_day,023 EAST DES MOINES PUBLIC LIBRARY,"2559 HUBBELL AVE., DES MOINES, IA 50317",0,ORR,10/9/2020,0,2559 HUBBELL AVE.,DES MOINES,IA,50317,NonReligious,1,0,NonReligious,41.6112607,-93.5665932
1148,1148,11/3/2020,IA,Polk,Polk,county,DM 024,Des Moines 024,0,election_day,024 BRIGHT GRANDVIEW GOLF COURSE CLUBHOUSE,"2401 E. 29TH ST., DES MOINES, IA 50317",0,ORR,10/9/2020,0,2401 E. 29TH ST.,DES MOINES,IA,50317,NonReligious,1,0,NonReligious,41.61691,-93.561099
1149,1149,11/3/2020,IA,Polk,Polk,county,DM 025,Des Moines 025,0,election_day,023 EAST DES MOINES PUBLIC LIBRARY,"2559 HUBBELL AVE., DES MOINES, IA 50317",0,ORR,10/9/2020,0,2559 HUBBELL AVE.,DES MOINES,IA,50317,NonReligious,1,0,NonReligious,41.6112607,-93.5665932
1150,1150,11/3/2020,IA,Polk,Polk,county,DM 026,Des Moines 026,0,election_day,023 EAST DES MOINES PUBLIC LIBRARY,"2559 HUBBELL AVE., DES MOINES, IA 50317",0,ORR,10/9/2020,0,2559 HUBBELL AVE.,DES MOINES,IA,50317,NonReligious,1,0,NonReligious,41.6112607,-93.5665932
1151,1151,11/3/2020,IA,Polk,Polk,county,DM 027,Des Moines 027,0,election_day,024 BRIGHT GRANDVIEW GOLF COURSE CLUBHOUSE,"2401 E. 29TH ST., DES MOINES, IA 50317",0,ORR,10/9/2020,0,2401 E. 29TH ST.,DES MOINES,IA,50317,NonReligious,1,0,NonReligious,41.61691,-93.561099
1152,1152,11/3/2020,IA,Polk,Polk,county,DM 028,Des Moines 028,0,election_day,028 FIRST BAPTIST CHURCH,"3020 E. 38TH ST., DES MOINES, IA 50317",0,ORR,10/9/2020,0,3020 E. 38TH ST.,DES MOINES,IA,50317,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,41.6230103,-93.5423066
1153,1153,11/3/2020,IA,Polk,Polk,county,DM 029,Des Moines 029,0,election_day,029 FOUR MILE COMMUNITY CENTER,"3711 EASTON BLVD., DES MOINES, IA 50317",0,ORR,10/9/2020,0,3711 EASTON BLVD.,DES MOINES,IA,50317,NonReligious,1,0,NonReligious,41.6142428,-93.5425352
1154,1154,11/3/2020,IA,Polk,Polk,county,DM 030,Des Moines 030,0,election_day,029 FOUR MILE COMMUNITY CENTER,"3711 EASTON BLVD., DES MOINES, IA 50317",0,ORR,10/9/2020,0,3711 EASTON BLVD.,DES MOINES,IA,50317,NonReligious,1,0,NonReligious,41.6142428,-93.5425352
1155,1155,11/3/2020,IA,Polk,Polk,county,DM 031,Des Moines 031,0,election_day,031 VETERANS OF FOREIGN WARS POST #738,"2801 DEAN AVE., DES MOINES, IA 50317",0,ORR,10/9/2020,0,2801 DEAN AVE.,DES MOINES,IA,50317,NonReligious,1,0,NonReligious,41.5911552,-93.562934
1156,1156,11/3/2020,IA,Polk,Polk,county,DM 032,Des Moines 032,0,election_day,032 SIMPSON UNITED METHODIST CHURCH,"2600 CAPITOL AVENUE, DES MOINES, IA 50317",0,ORR,10/9/2020,0,2600 CAPITOL AVENUE,DES MOINES,IA,50317,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,41.5947531,-93.5676732
1157,1157,11/3/2020,IA,Polk,Polk,county,DM 033,Des Moines 033,0,election_day,033 WESLEY UNITED METHODIST CHURCH,"800 E. 12TH ST., DES MOINES, IA 50316",0,ORR,10/9/2020,0,800 E. 12TH ST.,DES MOINES,IA,50316,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,41.5958746,-93.6032776
1158,1158,11/3/2020,IA,Polk,Polk,county,DM 034,Des Moines 034,0,election_day,034 FOREST AVENUE PUBLIC LIBRARY,"1326 FOREST AVE., DES MOINES, IA 50314",0,ORR,10/9/2020,0,1326 FOREST AVE.,DES MOINES,IA,50314,NonReligious,1,0,NonReligious,41.60375163,-93.63576809
1159,1159,11/3/2020,IA,Polk,Polk,county,DM 035,Des Moines 035,0,election_day,034 FOREST AVENUE PUBLIC LIBRARY,"1326 FOREST AVE., DES MOINES, IA 50314",0,ORR,10/9/2020,0,1326 FOREST AVE.,DES MOINES,IA,50314,NonReligious,1,0,NonReligious,41.60375163,-93.63576809
1160,1160,11/3/2020,IA,Polk,Polk,county,DM 036,Des Moines 036,0,election_day,036 CENTRAL SENIOR CENTER,"2008 FOREST AVE., DES MOINES, IA 50314",0,ORR,10/9/2020,0,2008 FOREST AVE.,DES MOINES,IA,50314,NonReligious,1,0,NonReligious,41.60533179,-93.63126505
1161,1161,11/3/2020,IA,Polk,Polk,county,DM 037,Des Moines 037,0,election_day,036 CENTRAL SENIOR CENTER,"2008 FOREST AVE., DES MOINES, IA 50314",0,ORR,10/9/2020,0,2008 FOREST AVE.,DES MOINES,IA,50314,NonReligious,1,0,NonReligious,41.60533179,-93.63126505
1162,1162,11/3/2020,IA,Polk,Polk,county,DM 038,Des Moines 038,0,election_day,038 LUTHERAN CHURCH OF HOPE DES MOINES,"2500 UNIVERSITY AVE., DES MOINES, IA 50311",0,ORR,10/9/2020,0,2500 UNIVERSITY AVE.,DES MOINES,IA,50311,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,41.6002374,-93.6512026
1163,1163,11/3/2020,IA,Polk,Polk,county,DM 039,Des Moines 039,0,election_day,039 FIRST CHURCH OF THE OPEN BIBLE,"2200 BEAVER AVE., DES MOINES, IA 50310",0,ORR,10/9/2020,0,2200 BEAVER AVE.,DES MOINES,IA,50310,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,41.6142803,-93.6736528
1164,1164,11/3/2020,IA,Polk,Polk,county,DM 040,Des Moines 040,0,election_day,040 ST LUKES EPISCOPAL CHURCH,"3424 FOREST AVE., DES MOINES, IA 50312",0,ORR,10/9/2020,0,3424 FOREST AVE.,DES MOINES,IA,50312,ReligiousBuilding,0,1,Religious,41.58091897,-93.67598896
1165,1165,11/3/2020,IA,Polk,Polk,county,DM 041,Des Moines 041,0,election_day,039 FIRST CHURCH OF THE OPEN BIBLE,"2200 BEAVER AVE., DES MOINES, IA 50310",0,ORR,10/9/2020,0,2200 BEAVER AVE.,DES MOINES,IA,50310,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,41.6142803,-93.6736528
1166,1166,11/3/2020,IA,Polk,Polk,county,DM 042,Des Moines 042,0,election_day,042 WINDSOR UNITED METHODIST CHURCH,"6222 UNIVERSITY AVE., DES MOINES, IA 50311",0,ORR,10/9/2020,0,6222 UNIVERSITY AVE.,DES MOINES,IA,50311,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,41.6001306,-93.7030147
1167,1167,11/3/2020,IA,Polk,Polk,county,DM 043,Des Moines 043,0,election_day,043 ROOSEVELT HIGH SCHOOL COMMONS AREA,"4419 CENTER ST., DES MOINES, IA 50312",0,ORR,10/9/2020,0,4419 CENTER ST.,DES MOINES,IA,50312,NonReligious,1,0,NonReligious,41.5925696,-93.6783181
1168,1168,11/3/2020,IA,Polk,Polk,county,DM 044,Des Moines 044,0,election_day,044 CALLANAN MIDDLE SCHOOL,"3010 CENTER ST., DES MOINES, IA 50312",0,ORR,10/9/2020,0,3010 CENTER ST.,DES MOINES,IA,50312,NonReligious,1,0,NonReligious,41.5910542,-93.6584262
1169,1169,11/3/2020,IA,Polk,Polk,county,DM 045,Des Moines 045,0,election_day,038 LUTHERAN CHURCH OF HOPE DES MOINES,"2500 UNIVERSITY AVE., DES MOINES, IA 50311",0,ORR,10/9/2020,0,2500 UNIVERSITY AVE.,DES MOINES,IA,50311,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,41.6002374,-93.6512026
1170,1170,11/3/2020,IA,Polk,Polk,county,DM 046,Des Moines 046,0,election_day,046 CORINTHIAN BAPTIST CHURCH,"814 SCHOOL ST., DES MOINES, IA 50309",0,ORR,10/9/2020,0,814 SCHOOL ST.,DES MOINES,IA,50309,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,41.594871,-93.6288007
1171,1171,11/3/2020,IA,Polk,Polk,county,DM 047,Des Moines 047,0,election_day,047 CALVARY CHAPEL DES MOINES,"606 E. 9TH ST., DES MOINES, IA 50309",0,ORR,10/9/2020,0,606 E. 9TH ST.,DES MOINES,IA,50309,ReligiousBuilding,0,1,Religious,41.5931696,-93.6067617
1172,1172,11/3/2020,IA,Polk,Polk,county,DM 048,Des Moines 048,0,election_day,048 FELLOWSHIP BAPTIST CHURCH,"1503 SE 6TH ST., DES MOINES, IA 50315",0,ORR,10/9/2020,0,1503 SE 6TH ST.,DES MOINES,IA,50315,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,41.5748088,-93.6045927
1173,1173,11/3/2020,IA,Polk,Polk,county,DM 049,Des Moines 049,0,election_day,048 FELLOWSHIP BAPTIST CHURCH,"1503 SE 6TH ST., DES MOINES, IA 50315",0,ORR,10/9/2020,0,1503 SE 6TH ST.,DES MOINES,IA,50315,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,41.5748088,-93.6045927
1174,1174,11/3/2020,IA,Polk,Polk,county,DM 050,Des Moines 050,0,election_day,050 HOSANNA COMMUNITY CHURCH,"2620 E. WATROUS AVE., DES MOINES, IA 50320",0,ORR,10/9/2020,0,2620 E. WATROUS AVE.,DES MOINES,IA,50320,ReligiousBuilding,0,1,Religious,41.5484719,-93.5671236
1175,1175,11/3/2020,IA,Polk,Polk,county,DM 051,Des Moines 051,0,election_day,050 HOSANNA COMMUNITY CHURCH,"2620 E. WATROUS AVE., DES MOINES, IA 50320",0,ORR,10/9/2020,0,2620 E. WATROUS AVE.,DES MOINES,IA,50320,ReligiousBuilding,0,1,Religious,41.5484719,-93.5671236
1176,1176,11/3/2020,IA,Polk,Polk,county,DM 052,Des Moines 052,0,election_day,052 PIONEER COLUMBUS COMMUNITY CENTER,"2100 SE 5TH ST., DES MOINES, IA 50320",0,ORR,10/9/2020,0,2100 SE 5TH ST.,DES MOINES,IA,50320,NonReligious,1,0,NonReligious,41.52875555,-93.57064096
1177,1177,11/3/2020,IA,Polk,Polk,county,DM 053,Des Moines 053,0,election_day,052 PIONEER COLUMBUS COMMUNITY CENTER,"2100 SE 5TH ST., DES MOINES, IA 50320",0,ORR,10/9/2020,0,2100 SE 5TH ST.,DES MOINES,IA,50320,NonReligious,1,0,NonReligious,41.52875555,-93.57064096
1178,1178,11/3/2020,IA,Polk,Polk,county,DM 054,Des Moines 054,0,election_day,054 BELLIZZI MAC RAE AMERICAN LEGION POST #659,"1813 SE 1ST ST., DES MOINES, IA 50315",0,ORR,10/9/2020,0,1813 SE 1ST ST.,DES MOINES,IA,50315,NonReligious,1,0,NonReligious,41.573203,-93.6145226
1179,1179,11/3/2020,IA,Polk,Polk,county,DM 055,Des Moines 055,0,election_day,055 POLK COUNTY ELECTION OFFICE,"120 2ND AVE., DES MOINES, IA 50309",0,ORR,10/9/2020,0,120 2ND AVE.,DES MOINES,IA,50309,NonReligious,1,0,NonReligious,41.5848988,-93.6192416
1180,1180,11/3/2020,IA,Polk,Polk,county,DM 056,Des Moines 056,0,election_day,056 ROBERT MICKLE NEIGHBORHOOD RESOURCE CENTER,"1620 PLEASANT ST., DES MOINES, IA 50314",0,ORR,10/9/2020,0,1620 PLEASANT ST.,DES MOINES,IA,50314,NonReligious,1,0,NonReligious,41.5896548,-93.6395079
1181,1181,11/3/2020,IA,Polk,Polk,county,DM 057,Des Moines 057,0,election_day,057 IBEW LOCAL 347,"850 18TH ST., DES MOINES, IA 50314",0,ORR,10/9/2020,0,850 18TH ST.,DES MOINES,IA,50314,NonReligious,1,0,NonReligious,41.5930402,-93.6416526
1182,1182,11/3/2020,IA,Polk,Polk,county,DM 058,Des Moines 058,0,election_day,044 CALLANAN MIDDLE SCHOOL,"3010 CENTER ST., DES MOINES, IA 50312",0,ORR,10/9/2020,0,3010 CENTER ST.,DES MOINES,IA,50312,NonReligious,1,0,NonReligious,41.5910542,-93.6584262
